名称,発生場所,発生年月日,当事者種別,事故内容,事故類型,所轄警察署,経度,緯度
自転車事故,倉吉市河北町,2015/12/20,普通乗用×自転車,軽傷事故,車両相互,倉吉署,133.8448299,35.46379978
自転車事故,東伯郡北栄町東園,2015/12/28,軽貨物×自転車,軽傷事故,車両相互,倉吉署,133.7840353,35.48715605
自転車事故,米子市東福原七丁目,2015/11/22,軽乗用×自転車,軽傷事故,車両相互,米子署,133.3510718,35.44785714
自転車事故,米子市両三柳,2015/11/19,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3218667,35.45578614
自転車事故,米子市糀町二丁目,2015/10/15,軽乗用×自転車,軽傷事故,車両相互,米子署,133.3386398,35.42898925
自転車事故,米子市皆生三丁目,2015/11/1,軽乗用×自転車×自転車,軽傷事故,車両相互,米子署,133.3642034,35.44838775
自転車事故,西伯郡南部町東町,2015/10/28,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3412272,35.37994359
自転車事故,米子市末広町,2015/11/4,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3333097,35.42363192
自転車事故,境港市外江町,2015/12/2,軽乗用×自転車,死亡事故,車両相互,境港署,133.2120608,35.52587095
自転車事故,西伯郡伯耆町大殿,2015/11/9,普通乗用×自転車,重傷事故,車両相互,黒坂署,133.4000975,35.38676608
歩行者事故,鳥取市杉崎,2015/11/13,原付車×歩行者,軽傷事故,人対車両,鳥取署,134.2480258,35.46560421
歩行者事故,鳥取市伏野,2015/12/4,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.1387729,35.52544527
歩行者事故,鳥取市古海,2015/12/4,普通乗用×歩行者,重傷事故,人対車両,鳥取署,134.2034557,35.49592227
歩行者事故,鳥取市湖山町北6丁目,2015/12/12,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.1820887,35.5187391
歩行者事故,鳥取市行徳,2015/12/11,軽乗用×歩行者,重傷事故,人対車両,鳥取署,134.2225164,35.49874619
歩行者事故,鳥取市茶町２０２,2015/12/11,軽乗用×歩行者,重傷事故,人対車両,鳥取署,134.2305468,35.501692
歩行者事故,鳥取市鍛治町,2015/12/7,軽乗用×歩行者,軽傷事故,人対車両,鳥取署,134.2346627,35.49958135
歩行者事故,鳥取市末広温泉町,2015/12/14,軽貨物×歩行者,軽傷事故,人対車両,鳥取署,134.2320833,35.49421462
歩行者事故,八頭郡八頭町奥谷,2015/12/22,軽乗用×歩行者,死亡事故,人対車両,郡家署,134.255183,35.41385303
歩行者事故,鳥取市青谷町亀尻,2015/12/9,軽乗用×歩行者,死亡事故,人対車両,浜村署,133.9859102,35.50500353
歩行者事故,倉吉市海田西町1丁目,2015/11/27,普通乗用×歩行者,軽傷事故,人対車両,倉吉署,133.8440083,35.46216515
歩行者事故,倉吉市見日町,2015/12/5,普通乗用×歩行者,重傷事故,人対車両,倉吉署,133.8393886,35.43873781
歩行者事故,倉吉市大塚,2015/12/2,原付車×歩行者,軽傷事故,人対車両,倉吉署,133.8385316,35.47615277
歩行者事故,東伯郡湯梨浜町大字久留,2015/12/11,普通乗用×歩行者,重傷事故,人対車両,倉吉署,133.8640857,35.48879415
歩行者事故,倉吉市上井町１丁目,2015/12/12,普通乗用×歩行者×歩行者,死亡事故,人対車両,倉吉署,133.8495984,35.45298519
歩行者事故,東伯郡湯梨浜町大字田後,2015/12/11,軽乗用×歩行者,軽傷事故,人対車両,倉吉署,133.8553872,35.48230337
歩行者事故,東伯郡湯梨浜町大字長和田,2015/12/12,軽乗用×歩行者,軽傷事故,人対車両,倉吉署,133.8764732,35.46307134
歩行者事故,倉吉市新町1丁目,2015/11/30,普通乗用×歩行者,軽傷事故,人対車両,倉吉署,133.823923,35.43271283
歩行者事故,米子市末広町,2015/11/19,普通乗用×歩行者,軽傷事故,人対車両,米子署,133.3329537,35.42205873
歩行者事故,米子市皆生五丁目,2015/12/3,普通乗用×歩行者,軽傷事故,人対車両,米子署,133.3610872,35.44657669
歩行者事故,米子市水浜,2015/12/14,軽乗用×歩行者,軽傷事故,人対車両,米子署,133.3917323,35.40277356
歩行者事故,米子市石井,2015/12/20,軽乗用×歩行者,軽傷事故,人対車両,米子署,133.3449703,35.40480016
歩行者事故,境港市蓮池町,2015/11/15,普通乗用×歩行者,重傷事故,人対車両,境港署,133.2242063,35.53937168
歩行者事故,日野郡日野町根雨,2015/11/25,普通乗用×歩行者,重傷事故,人対車両,黒坂署,133.4413878,35.24238486
歩行者事故,日野郡日野町本郷,2015/12/23,軽乗用×歩行者,死亡事故,人対車両,黒坂署,133.4307031,35.23771229
歩行者事故,日野郡江府町大字大河原,2015/11/4,普通乗用×歩行者,重傷事故,人対車両,黒坂署,133.5495558,35.34582869
